"Date","Pressing period","Application","Title","Keystrokes"
"11.07.2024","03:50:29 - 03:56:14","electron","copyPrismaClients.js — admin","<DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN>yarn dev⏎<META + TAB><META + TAB><CTRL + C><CTRL + C><CTRL + C>yarn⏎←←ayrn d←←←<META + ←>yarn dev⏎<CTRL + C><CTRL + C><CTRL + C>ls⏎cd ad<TAB>⏎yarn⏎cd ..⏎yarn <META + ←>ls⏎yarn⏎yarn dev⏎<META + P>pac⏎"
"11.07.2024","03:56:14 - 03:57:14","electron","package.json — admin","<CTRL + C><CTRL + C><CTRL + C><CTRL + C><CTRL + C>ls⏎cd ad<TAB>⏎yarn ⏎<META + P>pac<DOWN><DOWN><DOWN>⏎y<META + ←><META + P><DOWN>⏎yarn dev⏎<CTRL + SHIFT + TAB>`<ESC>"
"11.07.2024","03:57:14 - 03:57:15","electron","issuer.js — admin","<META + GRAVE>"
"11.07.2024","03:57:15 - 03:57:16","electron","updateKycSigner.js — feefty","<GRAVE>"
"11.07.2024","03:57:16 - 03:57:56","electron","issuer.js — admin","<META + Z><CTRL + SHIFT + GRAVE>cd<META + ←><META + ←>yarn dev⏎"
"11.07.2024","03:57:56 - 03:57:59","electron","index.js — admin","<META + TAB>"
"11.07.2024","03:57:59 - 07:21:17","google chrome","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<CTRL + META + Q>"
"11.07.2024","07:21:17 - 07:21:31","special:null","New Tab","how to nocnect ipohne o timac⏎"
"11.07.2024","07:21:31 - 07:21:34","special:null","how to connect iphone to imac - Google Search","<META + TAB>"
"11.07.2024","07:22:21 - 07:22:35","special:null","how to connect iphone to imac - Google Search","copy life from⏎"
"11.07.2024","07:22:35 - 07:26:15","special:null","how to copy file from iphone to imac - Google Search","ari⏎iar⏎ai⏎itun←←←←←<ESC>air⏎<META + TAB>"
"11.07.2024","07:26:15 - 07:29:27","finder","mac’s iPhone","ai⏎"
"11.07.2024","07:29:27 - 07:29:29","special:null","How to Transfer Files from iPhone to Mac: Check Our Guide","<META + TAB>"
"11.07.2024","07:29:29 - 07:29:39","finder","AirDrop","<TAB>"
"11.07.2024","07:29:39 - 07:29:46","special:null","How to Transfer Files from iPhone to Mac: Check Our Guide","<META + TAB>"
"11.07.2024","07:29:46 - 07:31:03","finder","AirDrop","wifi⏎"
"11.07.2024","07:31:03 - 08:49:52","special:null","How to Transfer Files from iPhone to Mac: Check Our Guide","<META + TAB><META + Q>"
"11.07.2024","08:49:52 - 08:49:55","special:null","Verification renewal","<META + TAB><META + TAB><META + TAB>"
"11.07.2024","08:49:55 - 08:54:05","electron","index.js — admin","<GRAVE><META + GRAVE><META + GRAVE>"
"11.07.2024","08:54:05 - 08:54:06","electron","updateKycSigner.js — feefty","<META + TAB>"
"11.07.2024","08:54:06 - 08:54:07","special:null","Verification renewal","<META + GRAVE>"
"11.07.2024","08:54:07 - 08:54:13","special:null","Inbox - npopadic93@gmail.com - Gmail","<META + GRAVE><META + GRAVE>"
"11.07.2024","08:54:13 - 08:59:15","special:null","New Tab","<TAB>"
"11.07.2024","08:59:15 - 08:59:15","special:null","(23) Messaging | LinkedIn","ma"
"11.07.2024","08:59:15 - 08:59:35","special:null","New Tab","ndarin⏎"
"11.07.2024","11:41:27 - 11:41:44","special:null","Setup Channels - Devil - Slack","<META + TAB>"
"11.07.2024","11:41:44 - 11:41:45","skype","Skype","<META + TAB>"
"11.07.2024","11:41:45 - 11:41:55","telegram","Adrian Hurimiuc @ Phong Ho","<TAB>"
"11.07.2024","11:41:55 - 11:42:22","special:null","Setup Channels - Devil - Slack","random⏎etst⏎"
"11.07.2024","11:42:22 - 11:52:14","special:null","test (Channel) - Devil - Slack","EF←←fe-q2a←←7a←←←←←←←ef←-dicsuss⏎←←←←←←←←←←←←←Discuss⏎"
"11.07.2024","11:52:14 - 11:52:37","special:null","discuss (Channel) - Devil - 2 new items - Slack","@mon←←←akl<UP>⏎⏎"
"11.07.2024","11:52:37 - 11:58:38","special:null","kalkaudy Lio (DM) - Devil - Slack","⏎"
"11.07.2024","11:58:38 - 11:58:44","special:null","discuss (Channel) - Devil - Slack","<META + TAB>"
"11.07.2024","11:58:44 - 11:58:46","telegram","Adrian Hurimiuc @ Phong Ho","<META + TAB><META + TAB><META + TAB>"
"11.07.2024","11:58:46 - 11:59:51","special:null","discuss (Channel) - Devil - Slack","<META + TAB><TAB><META + TAB><META + TAB><META + TAB><TAB><META + GRAVE>"
"11.07.2024","11:59:51 - 12:00:08","special:null","Book1 - Google Sheets","<META + Z><META + Z><META + Z>Ω<META + Z><META + Z><META + Z><META + Z><META + Z><META + Z>Ω<META + TAB><TAB><META + TAB>"
"11.07.2024","12:00:08 - 12:00:09","telegram","Adrian Hurimiuc @ Phong Ho","<META + C>"
"11.07.2024","12:00:09 - 12:00:22","special:null","Book1 - Google Sheets","<META + V><META + Z><META + V>√<META + Z><LEFT>←⏎<META + TAB>"
"11.07.2024","12:00:22 - 12:00:24","telegram","Adrian Hurimiuc @ Phong Ho","<TAB>"
"11.07.2024","12:00:24 - 13:42:08","special:null","Book1 - Google Sheets","<UP>"
"11.07.2024","13:42:08 - 13:42:14","special:null","New Tab","←←devil avtaa⏎r"
"11.07.2024","13:42:14 - 13:42:33","special:null","devil avatar - Google Search","<TAB>"
"11.07.2024","13:42:33 - 14:00:23","slack","test (Channel) - Devil - Slack","<TAB>"
"11.07.2024","14:00:23 - 14:00:24","special:null","Custom Emoji | Devil Slack","<META + T>"
"11.07.2024","14:00:24 - 14:00:51","special:null","New Tab","ndoej s<META + ←>epxress ocupon⏎"
"11.07.2024","14:00:51 - 14:57:54","special:null","express coupon code - Google Search",".js impelmen t⏎⏎"
"11.07.2024","14:57:54 - 15:00:21","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><META + TAB><META + TAB><META + TAB><META + TAB><META + TAB>"
"11.07.2024","15:00:21 - 15:00:22","electron","updateKycSigner.js — feefty","<GRAVE>"
"11.07.2024","15:00:22 - 15:03:46","electron","index.js — admin","<CTRL + C><CTRL + C><CTRL + C>ls⏎"
"11.07.2024","15:03:46 - 15:03:49","electron","schema.prisma — admin","<META + C>"
"11.07.2024","15:03:49 - 15:04:15","electron",".env — admin","<META + F><META + V><UP>←←ynra dve⏎"
"11.07.2024","15:04:15 - 15:04:30","electron","index.js — admin","<ESC>"
"11.07.2024","15:04:30 - 15:06:17","electron","package.json — admin","<CTRL + C><CTRL + C><CTRL + C>yar namngaer;genearte⏎yard nev⏎<CTRL + TAB><CTRL + TAB><CTRL + TAB>"
"11.07.2024","15:06:17 - 15:06:28","electron",".env — admin","<TAB>"
"11.07.2024","15:06:28 - 15:06:54","electron","package.json — admin","<CTRL + C><CTRL + C><CTRL + C>yarn copyPrsima⏎yarn dev⏎<META + TAB>"
"11.07.2024","15:07:16 - 15:07:50","special:null","Login | Admin","<META + C><META + SHIFT + C><META + R><META + TAB>"
"11.07.2024","15:07:50 - 15:08:18","electron","package.json — admin","<META + TAB><META + TAB><META + SHIFT + F>ucrrentUsre⏎"
"11.07.2024","15:08:20 - 15:08:56","electron","index.js — admin","<META + C>.env⏎"
"11.07.2024","15:08:56 - 15:09:05","electron",".env — admin","<META + A>ç<CTRL + TAB>√ß<META + TAB><META + R>"
"11.07.2024","15:09:05 - 15:09:11","special:null","Login | Admin","<META + TAB>"
"11.07.2024","15:09:11 - 15:09:31","electron",".env — admin","C<ALT + C><ALT + C><META + F>admin⏎⏎⏎<ALT + C><ALT + C><ALT + C>ccc<UP>⏎<META + TAB>"
"11.07.2024","15:09:31 - 15:11:17","special:null","Login | Admin","<TAB><TAB><RIGHT>←<ALT + ←>←⏎<TAB>"
"11.07.2024","15:11:17 - 15:11:18","electron",".gitignore — admin","<TAB>"
"11.07.2024","15:11:18 - 15:11:26","special:null","Login | Admin","<TAB>"
"11.07.2024","15:11:26 - 15:11:30","electron",".gitignore — admin","<TAB>"
"11.07.2024","15:11:30 - 15:11:38","special:null","Login | Admin","<META + TAB>"
"11.07.2024","15:11:38 - 15:11:41","electron",".gitignore — admin","<META + X>"
"11.07.2024","15:11:41 - 15:11:51","electron",".env — admin","√<CTRL + C><CTRL + C><CTRL + C><CTRL + C><CTRL + UP>⏎<TAB>"
"11.07.2024","15:11:51 - 15:16:01","special:null","Login | Admin","<META + R>"
"11.07.2024","15:16:01 - 15:16:05","special:null","Phong Ho | Verifications | Admin","<TAB><TAB><TAB>"
"11.07.2024","15:16:05 - 15:16:13","electron",".env — admin","<META + P>veirfitacioniofnrma⏎"
"11.07.2024","15:16:13 - 15:16:39","electron","VerificationInformations.jsx — admin","<META + F>otehr mem<ESC><UP><UP><UP><DOWN><META + TAB>"
"11.07.2024","15:16:39 - 15:16:40","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<META + TAB>"
"11.07.2024","15:16:40 - 15:17:18","electron","VerificationInformations.jsx — admin","<META + X>ß←←←←<META + ←><META + ←>←<DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN>≈<META + S>ß<META + S><TAB><META + TAB>"
"11.07.2024","15:17:18 - 15:17:21","notes","New Note","<TAB><META + TAB>"
"11.07.2024","15:17:23 - 15:17:43","special:null","Phong Ho | Verifications | Admin","®<ALT + TAB><ALT + TAB><META + TAB><TAB><META + TAB><META + F>"
"11.07.2024","15:17:43 - 15:18:28","electron","VerificationInformations.jsx — admin","managres<ESC><UP><UP><UP><DOWN><RIGHT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT><ALT + SHIFT + RIGHT>←ßß≈ß<META + TAB><META + TAB>"
"11.07.2024","15:18:28 - 15:18:32","special:null","Phong Ho | Verifications | Admin","<TAB>"
"11.07.2024","15:18:32 - 15:18:37","electron","VerificationInformations.jsx — admin","<META + TAB>"
"11.07.2024","15:18:37 - 15:18:49","special:null","New Tab","l<RIGHT>⏎"
"11.07.2024","15:18:49 - 15:19:09","special:null","Verification renewal","<META + C><META + C><META + R><META + C>"
"11.07.2024","15:19:09 - 15:19:40","special:null","Phong Ho | Verifications | Admin","√⏎<TAB>"
"11.07.2024","15:19:40 - 15:19:57","electron","VerificationInformations.jsx — admin","<META + F>managers"
"11.07.2024","15:19:57 - 15:20:18","electron","VerificationView.jsx — admin","<META + C><META + F><META + V><META + C><META + F><META + V>"
"11.07.2024","15:20:18 - 15:20:48","electron","verification.js — admin","<META + C><META + P><META + V>⏎<META + F>.gte9'/'<META + TAB>"
"11.07.2024","15:20:48 - 15:20:50","special:null","Phong Ho | Verifications | Admin","<META + TAB>"
"11.07.2024","15:20:50 - 15:22:47","electron","verification.js — admin","<META + TAB>"
"11.07.2024","15:22:47 - 15:22:48","special:null","Verification renewal","<META + TAB>"
"11.07.2024","15:22:48 - 15:22:51","electron","verification.js — admin","<GRAVE>"
"11.07.2024","15:22:51 - 15:22:57","electron","updateKycSigner.js — feefty","<META + P>kycver<DOWN><DOWN>⏎"
"11.07.2024","15:22:57 - 15:22:58","electron","RenewalKycVerification.jsx — feefty","<META + TAB>"
"11.07.2024","15:22:58 - 15:23:03","special:null","Verification renewal","<TAB>"
"11.07.2024","15:23:03 - 15:23:04","electron","Step3.jsx — feefty","<TAB>"
"11.07.2024","15:23:04 - 15:23:10","special:null","Verification renewal","<META + TAB>"
"11.07.2024","15:23:10 - 15:23:56","electron","Step3.jsx — feefty","⏎consoel.log9'zzz'., ←← vefiri⏎ß<TAB><TAB><TAB>"
"11.07.2024","15:23:56 - 15:23:59","special:null","Verification renewal","<META + TAB>"
"11.07.2024","15:23:59 - 15:24:11","electron","Step3.jsx — feefty","<TAB>"
"11.07.2024","15:24:11 - 15:24:41","special:null","Verification renewal","<META + TAB>"
"11.07.2024","15:24:41 - 15:25:01","electron","Step3.jsx — feefty","<META + TAB>"
"11.07.2024","15:25:01 - 15:25:32","special:null","Phong Ho | Verifications | Admin","<META + TAB>"
"11.07.2024","15:25:32 - 15:25:51","electron","Step3.jsx — feefty","<META + C><META + F><META + V><META + P>upadte<DOWN>⏎<META + F>"
"11.07.2024","15:25:51 - 15:27:01","electron","updateKycMembers.js — feefty","oethremmrebs⏎⏎<TAB>"
"11.07.2024","15:27:01 - 15:27:02","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<TAB>"
"11.07.2024","15:27:02 - 15:27:04","electron","updateKycMembers.js — feefty","<META + GRAVE>"
"11.07.2024","15:27:04 - 15:27:13","electron","verification.js — admin","<TAB><CTRL + TAB><CTRL + TAB>"
"11.07.2024","15:27:13 - 15:27:22","electron","RelatedPersons.jsx — admin","<META + TAB>"
"11.07.2024","15:27:22 - 15:27:24","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<META + TAB>"
"11.07.2024","15:27:27 - 15:28:13","electron","externalPerson.js — admin","ç<META + P>exteranlpre⏎<META + F><META + V><TAB><META + TAB>"
"11.07.2024","15:28:13 - 15:28:23","special:null","Phong Ho | Verifications | Admin","<TAB>"
"11.07.2024","15:28:23 - 15:28:26","electron","externalPerson.js — admin","<META + C><META + P>shcema⏎<META + F><META + V>"
"11.07.2024","15:28:26 - 15:28:44","electron","schema.prisma — admin","<META + F>sginer⏎<META + TAB>"
"11.07.2024","15:28:44 - 15:32:29","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<TAB>"
"11.07.2024","15:32:29 - 15:34:05","special:null","Phong Ho | Verifications | Admin","<TAB><META + TAB>"
"11.07.2024","15:34:05 - 15:34:08","electron","schema.prisma — admin","<TAB><GRAVE>"
"11.07.2024","15:34:08 - 15:34:19","electron","updateKycMembers.js — feefty","<META + P><META + S><META + H><META + C>ema<DOWN>⏎<META + TAB>"
"11.07.2024","15:34:19 - 15:34:20","special:null","Phong Ho | Verifications | Admin","ç<META + TAB>"
"11.07.2024","15:34:20 - 15:34:40","electron","schema.prisma — feefty","<META + F><META + V><META + C><META + GRAVE>"
"11.07.2024","15:34:40 - 15:34:56","electron","schema.prisma — admin","<META + V><META + S><META + P><META + P>ca⏎"
"11.07.2024","15:34:56 - 15:35:08","electron","package.json — admin","<CTRL + SHIFT + GRAVE>yar ncroe;generate⏎<TAB>"
"11.07.2024","15:35:08 - 15:35:18","special:null","Phong Ho | Verifications | Admin","<META + C><TAB>"
"11.07.2024","15:35:18 - 15:35:21","electron","package.json — admin","<CTRL + TAB><META + F><META + V>"
"11.07.2024","15:35:21 - 15:36:08","electron","schema.prisma — admin","<CTRL + C><CTRL + C><CTRL + C><UP>⏎<CTRL + C><CTRL + C><CTRL + C><CTRL + C><CTRL + UP>⏎<META + TAB>"
"11.07.2024","15:36:08 - 15:36:16","special:null","Phong Ho | Verifications | Admin","ç<META + TAB>"
"11.07.2024","15:36:16 - 15:36:26","electron","schema.prisma (Working Tree) (schema.prisma) — admin","ƒ<META + V><CTRL + TAB><CTRL + TAB>"
"11.07.2024","15:36:26 - 15:36:53","electron","package.json — admin","<UP>←←←←←←←←←←←←←cpoyPrisma⏎<META + TAB>"
"11.07.2024","15:36:53 - 15:37:13","special:null","Phong Ho | Organizations | Admin","®<META + TAB>"
"11.07.2024","15:37:13 - 15:37:23","electron","package.json — admin","<META + P>orga⏎<TAB>"
"11.07.2024","15:37:23 - 15:37:29","special:null","Phong Ho | Organizations | Admin","<META + TAB>"
"11.07.2024","15:37:29 - 15:37:30","electron","organization.js — admin","<META + TAB>"
"11.07.2024","15:37:30 - 15:37:58","special:null","Phong Ho | Organizations | Admin","<META + SHIFT + C><META + SHIFT + C><META + R><TAB>"
"11.07.2024","15:37:58 - 15:38:08","electron","organization.js — admin","<META + SHIFT + F><META + P>mebmers⏎"
"11.07.2024","15:38:11 - 15:39:20","electron","queries.jsx — admin","<META + P>veirfi<META + ⏎><META + F>comp"
"11.07.2024","15:39:20 - 15:40:20","electron","verification.js — admin","leted<META + TAB>"
"11.07.2024","15:40:20 - 15:40:21","special:null","Phong Ho | Organizations | Admin","<TAB>"
"11.07.2024","15:40:21 - 15:40:38","electron","verification.js — admin","<CTRL + TAB><TAB><CTRL + TAB><CTRL + TAB>"
"11.07.2024","15:40:38 - 15:40:53","electron","queries.jsx — admin","<CTRL + TAB>"
"11.07.2024","15:40:53 - 15:40:54","electron","verification.js — admin","<TAB>"
"11.07.2024","15:40:54 - 15:40:55","electron","queries.jsx — admin","<CTRL + TAB><TAB>"
"11.07.2024","22:23:12 - 22:23:16","slack","dev (Channel) - Feefty - Slack","visu⏎"
"11.07.2024","22:23:16 - 22:23:44","electron","schema.prisma — feefty","google⏎"
"11.07.2024","22:23:44 - 22:23:46","special:null","Inbox - phong.towork@gmail.com - Gmail","<META + GRAVE>"
"11.07.2024","22:23:46 - 22:24:16","special:null","Book1 - Google Sheets","<GRAVE><META + GRAVE><META + GRAVE>"
"11.07.2024","22:24:22 - 22:24:23","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<META + TAB>"
"11.07.2024","22:25:11 - 22:25:18","electron",".env — admin","πigtig⏎"
"11.07.2024","22:25:18 - 23:02:52","electron",".gitignore — admin","<META + P><META + G>itgin<DOWN><DOWN><DOWN>⏎<DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><TAB>"
"11.07.2024","23:02:52 - 23:02:58","special:null","Inbox - phong.towork@gmail.com - Gmail","<META + GRAVE>"
"11.07.2024","23:02:58 - 23:09:33","special:null","Book1 - Google Sheets","<META + F>tang⏎⏎<ESC><META + F>39⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎ƒ93⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎⏎<META + R><META + T>"
"11.07.2024","23:09:33 - 23:15:36","special:null","New Tab","waht is npx⏎"
"11.07.2024","23:15:36 - 23:20:45","special:null","Book1 - Google Sheets"," / P@ssw0rd123←3ƒ0763⏎⏎⏎⏎"
"11.07.2024","23:20:45 - 23:20:47","special:null","Email verification code: 114050 - gjonathan93113@gmail.com - Gmail","<META + GRAVE>"
"11.07.2024","23:20:47 - 23:29:52","special:null","Book1 - Google Sheets","<META + F><META + A><META + C><META + ⏎>"
"11.07.2024","23:29:52 - 23:30:18","slack","New message - Devil - Slack","bracvvev←←←v←←e ←.apd←←←←←barev.apnda.po@mag←←amil.ocm⏎⏎"
