"Date","Pressing period","Application","Title","Keystrokes"
"10.07.2024","11:38:09 - 11:38:12","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","src/pages/<META + TAB>"
"10.07.2024","11:38:12 - 11:38:12","electron","webhook.js — mainbuild","<TAB>aip"
"10.07.2024","11:38:12 - 11:38:14","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","/<META + TAB><META + TAB>"
"10.07.2024","11:38:14 - 11:38:14","electron","webhook.js — mainbuild","ehc"
"10.07.2024","11:38:14 - 11:38:18","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","ckuot/i←webhoko.<TAB>"
"10.07.2024","11:38:18 - 11:38:20","electron","webhook.js — mainbuild","<META + TAB>js"
"10.07.2024","11:38:20 - 11:38:31","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild",".⏎Tihs i swebhook froms tripe.⏎oS when striope←←e <TAB><META + TAB>"
"10.07.2024","11:38:31 - 11:38:32","electron","webhook.js — mainbuild","hdna"
"10.07.2024","11:38:32 - 11:38:43","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","l←←←←←hnadles hte <ALT + LEFT><ALT + LEFT><ALT + LEFT><ALT + ←><ALT + A>ftt←t←er <META + RIGHT><META + TAB><META + TAB>"
"10.07.2024","11:38:43 - 11:38:44","electron","webhook.js — mainbuild","pay"
"10.07.2024","11:38:44 - 11:39:14","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","emnt ,it callled←←←←l sa efeb←←←←callba kcfucnitonot  hte pap.⏎I ←n wbehook.js<TAB>"
"10.07.2024","11:39:14 - 11:39:17","electron","webhook.js — mainbuild","ç<META + TAB>"
"10.07.2024","11:39:17 - 11:39:24","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild",", there←←←←←`V`←←<META + V>` is callde<META + TAB><TAB>"
"10.07.2024","11:39:24 - 11:39:24","electron","webhook.js — mainbuild",".⏎"
"10.07.2024","11:39:24 - 11:39:41","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","<META + TAB>"
"10.07.2024","11:39:41 - 11:39:45","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<TAB>"
"10.07.2024","11:39:45 - 11:40:15","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","Inised trehe, it uses th←←<META + TAB>"
"10.07.2024","11:40:15 - 11:40:19","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<META + TAB>"
"10.07.2024","11:40:19 - 11:40:20","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","<TAB>"
"10.07.2024","11:40:20 - 11:40:22","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<META + TAB>S"
"10.07.2024","11:40:22 - 11:40:24","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","trpie <META + TAB><TAB>"
"10.07.2024","11:40:24 - 11:40:24","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","l"
"10.07.2024","11:40:24 - 11:40:35","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","ibrary.<⏎>←<⏎>uBt u<SHIFT + ←>it <META + TAB>"
"10.07.2024","11:40:35 - 11:40:36","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<TAB>ddi"
"10.07.2024","11:40:36 - 11:40:40","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","n←←←←<TAB>"
"10.07.2024","11:40:40 - 11:40:42","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<META + TAB>"
"10.07.2024","11:40:42 - 11:40:49","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","didn't creeta←←is used without uisng <META + TAB>"
"10.07.2024","11:40:49 - 11:40:50","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<TAB>←←←"
"10.07.2024","11:40:50 - 11:40:53","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","←←←craeting <META + TAB>"
"10.07.2024","11:40:53 - 11:40:54","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<TAB>"
"10.07.2024","11:40:54 - 11:41:12","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild"," s←←strpiec ontext.⏎So <TAB>"
"10.07.2024","11:41:12 - 11:41:14","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","ç<META + TAB>"
"10.07.2024","11:41:14 - 11:42:07","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","`<META + V>` funciton cuolnd't be called.⏎tI au←←uacse d←←←←←←←htrwosa n errro a dnthf eunctioi ns not runnde ←←←← ←←←←←←←←←←←cuoln←nd;t ←←←;t←←' tru ncmopteled.←←ly.⏎\←⏎WE s←←←e hsoul d<META + TAB>"
"10.07.2024","11:42:07 - 11:42:08","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<META + TAB>ini"
"10.07.2024","11:42:08 - 11:42:19","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","tilaiez th estri pf←beforec al←←←suini gt.⏎<TAB>"
"10.07.2024","11:42:19 - 11:42:21","electron","webhook.js (8160ac2) ⟷ webhook.js (75be6c7) (webhook.js (8160ac2) ↔ webhook.js (75be6c7)) — mainbuild","<META + C><TAB>"
"10.07.2024","11:42:21 - 11:46:28","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","←← lkie eblow;⏎<META + V>⏎←←←←←←←o four <RIGHT><RIGHT><RIGHT><RIGHT><LEFT>←←←bcakedn<DOWN><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT>←,<DOWN><META + LEFT>Adn <RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><UP><META + RIGHT><META + ←>.<DOWN><DOWN>⏎[FIXE←]←←←←←←<META + TAB>"
"10.07.2024","11:46:28 - 11:46:33","slack","kore (DM) - dataflakes - Slack","I didd←⏎<TAB><META + TAB>"
"10.07.2024","11:46:34 - 11:46:39","slack","kore (DM) - dataflakes - Slack","™"
"10.07.2024","11:46:39 - 11:46:41","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","£"
"10.07.2024","11:46:41 - 11:46:44","slack","general (Channel) - JS Co - Slack","¢"
"10.07.2024","11:46:44 - 11:46:50","slack","kore (DM) - dataflakes - Slack","∞"
"10.07.2024","11:46:50 - 11:46:52","slack","tangytang (DM) - acegroup - Slack","§"
"10.07.2024","11:46:52 - 11:46:56","slack","Jason K Williamson - Founder (DM) - E2 All Stars - Slack","∞"
"10.07.2024","11:46:56 - 11:46:59","slack","tangytang (DM) - acegroup - Slack","¢"
"10.07.2024","11:46:59 - 11:47:00","slack","kore (DM) - dataflakes - Slack","™"
"10.07.2024","11:47:00 - 11:47:15","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB>"
"10.07.2024","11:47:15 - 11:47:21","special:null","prisma io - Google Search","<META + ←><META + RIGHT><META + RIGHT><META + ←><META + ←><META + ←><META + T><META + S>ru←ipe⏎<TAB>"
"10.07.2024","11:47:21 - 11:47:22","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<TAB>"
"10.07.2024","11:47:22 - 11:47:22","special:null","stripe - Google Search","<CTRL + TAB>"
"10.07.2024","11:47:22 - 11:47:23","special:null","Prisma Documentation","<TAB><TAB>"
"10.07.2024","11:47:23 - 11:47:24","special:null","Re: [dataflakes/mainbuild] Users are not able to see exams purchased after making a payment (Issue #233) - phong.towork@gmail.com - Gmail","<TAB>"
"10.07.2024","11:47:24 - 12:19:18","special:null","Users are not able to see exams purchased after making a payment · Issue #233 · dataflakes/mainbuild","e"
"10.07.2024","13:33:57 - 13:44:05","special:null","New Tab","msart cnotrcat⏎"
"10.07.2024","13:44:05 - 14:09:21","special:null","smart contracts - Google Search","<RIGHT>"
"10.07.2024","14:09:21 - 14:19:30","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<META + T>"
"10.07.2024","14:19:30 - 22:39:00","special:null","New Tab","<RIGHT>"
"10.07.2024","22:39:00 - 22:42:10","slack","Jason K Williamson - Founder (DM) - E2 All Stars - Slack","D←←Doo you ←←←←←←←←←Would you like to work with me again/⏎<META + TAB><META + TAB>"
"10.07.2024","22:42:10 - 22:42:15","slack","dev (Channel) - Feefty - Slack","visu⏎"
"10.07.2024","22:42:15 - 22:45:35","electron","VerificationList.jsx — admin","google⏎"
"10.07.2024","22:45:35 - 22:47:07","slack","Jason K Williamson - Founder (DM) - E2 All Stars - Slack","wAseome<⏎>eht ,n yuocan ermevo em onoy u rscalk⏎hta⏎skn"
"10.07.2024","22:47:07 - 22:47:13","electron","VerificationList.jsx — admin","<GRAVE><META + GRAVE><META + GRAVE><META + GRAVE><META + TAB>"
"10.07.2024","22:47:13 - 22:47:59","slack","kore (DM) - dataflakes - Slack","<TAB>"
"10.07.2024","22:48:00 - 22:48:10","special:null","Signed Out | Slack","<META + TAB>"
"10.07.2024","22:48:10 - 22:48:16","slack","tigeress (DM) - Resilience - Slack","<META + TAB>"
"10.07.2024","22:48:16 - 22:57:56","slack","tangytang (DM) - acegroup - Slack","<META + TAB>"
"10.07.2024","22:58:08 - 22:58:13","special:null","Create userVerification for existing users · Issue #3200 · Feefty/feefty","<TAB><TAB>"
"10.07.2024","22:58:13 - 23:01:32","electron","VerificationList.jsx — admin","<META + GRAVE>"
"10.07.2024","23:01:32 - 23:01:44","electron","schema.prisma — feefty","cdc o⏎<TAB>nray d⏎ve<CTRL + SHIFT + GRAVE><CTRL + SHIFT + C><CTRL + D><CTRL + SPACE><CTRL + TAB><CTRL + P><CTRL + A><CTRL + ⏎><CTRL + Y><CTRL + R><CTRL + A><CTRL + N><CTRL + SPACE><CTRL + D><CTRL + V><CTRL + E><CTRL + ⏎>"
"10.07.2024","23:01:44 - 23:01:48","special:null","Feefty - Investir en Sur-Mesure","<TAB><RIGHT>/⏎a<TAB><TAB><TAB>"
"10.07.2024","23:01:48 - 23:01:55","special:null","Log in","<TAB><TAB><TAB>"
"10.07.2024","23:01:55 - 23:01:58","special:null","Feefty - Investir en Sur-Mesure","<META + C><META + C>"
"10.07.2024","23:01:58 - 23:04:58","special:null","Sign up","<TAB><META + TAB>"
"10.07.2024","23:04:58 - 23:05:09","special:null","Create userVerification for existing users · Issue #3200 · Feefty/feefty","<TAB><TAB><META + TAB>"
"10.07.2024","23:05:09 - 23:07:20","electron","schema.prisma — feefty","<CTRL + GRAVE><CTRL + G><CTRL + I><CTRL + T><CTRL + SPACE><CTRL + O><CTRL + L><CTRL + G><CTRL + ⏎>⏎⏎⏎"
"10.07.2024","23:07:20 - 23:08:44","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty","≈<META + SLASH>ß<META + ⏎><META + DOWN><META + DOWN><META + DOWN><META + RIGHT>⏎ß<META + DOWN><META + DOWN><META + DOWN><META + DOWN><META + DOWN><META + DOWN><META + DOWN><META + DOWN><META + DOWN><META + DOWN><META + DOWN><ALT + RIGHT><ALT + RIGHT>ƒ"
"10.07.2024","23:08:44 - 23:10:37","electron","index.d.ts — feefty","orinagaztoin<META + F>rognaiztaionnifd←←←←updaetagr<META + F><META + V>erfiicaoitns<CTRL + TAB>"
"10.07.2024","23:10:37 - 23:10:39","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty","<TAB>"
"10.07.2024","23:10:39 - 23:11:46","electron","index.d.ts — feefty","<META + F>reo←presetnatvie<TAB>"
"10.07.2024","23:11:46 - 23:11:52","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty","<TAB>"
"10.07.2024","23:11:52 - 23:11:57","electron","index.d.ts — feefty","<CTRL + TAB>"
"10.07.2024","23:11:57 - 23:15:07","electron","createVerificationForOrganizations.js (Untracked) (createVerificationForOrganizations.js) — feefty"," esurs⏎.len⏎ . - ←←0 /<DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><UP><LEFT> ; udnefni⏎<DOWN><UP><META + S>←<DOWN><LEFT><LEFT><RIGHT><RIGHT><LEFT><UP><LEFT><DOWN><SHIFT + RIGHT><META + SHIFT + RIGHT><META + X><DOWN>←√ß<UP><DOWN><DOWN><DOWN><DOWN><UP><UP><DOWN><DOWN><DOWN><DOWN><DOWN><DOWN><RIGHT><ALT + RIGHT><ALT + RIGHT><ALT + RIGHT><ALT + RIGHT><ALT + LEFT><ALT + LEFT><ALT + RIGHT><ALT + RIGHT><ALT + RIGHT><ALT + RIGHT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><RIGHT><ALT + RIGHT><ALT + RIGHT><ALT + RIGHT><META + C><META + F><META + V><META + X>←<RIGHT>\←←←←←←←<META + S>"
"10.07.2024","23:15:07 - 23:15:16","electron","createVerificationForOrganizations.js (Index) (createVerificationForOrganizations.js) — feefty","<META + TAB>"
"10.07.2024","23:15:20 - 23:15:23","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<META + TAB>"
"10.07.2024","23:15:23 - 23:15:28","electron","createVerificationForOrganizations.js (Index) (createVerificationForOrganizations.js) — feefty","<META + TAB>"
"10.07.2024","23:15:28 - 23:15:35","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<META + TAB>"
"10.07.2024","23:15:35 - 23:16:38","electron","createVerificationForOrganizations.js — feefty","⏎<RIGHT><LEFT><ALT + LEFT><ALT + RIGHT><ALT + RIGHT><ALT + LEFT><ALT + LEFT>⏎<LEFT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT><LEFT>Initail⏎"
"10.07.2024","23:16:38 - 23:17:10","electron","createInitialVerificationForOrganizations.js — feefty","<F2><LEFT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT><RIGHT>Initila<META + RIGHT>⏎<META + S>"
"10.07.2024","23:17:10 - 23:17:14","electron","createInitialVerificationForOrganizations.js (Untracked) (createInitialVerificationForOrganizations.js) — feefty","<TAB>"
"10.07.2024","23:17:14 - 23:17:17","special:null","Create INITIAL Verification for Organizations with none · Issue #3375 · Feefty/feefty","<META + C><META + C><TAB><META + V>"
"10.07.2024","23:17:17 - 23:17:56","electron","createInitialVerificationForOrganizations.js (Untracked) (createInitialVerificationForOrganizations.js) — feefty","⏎"
"10.07.2024","23:17:56 - 23:20:00","electron","RenewalKycVerification.jsx (Working Tree) (RenewalKycVerification.jsx) — feefty","<TAB>"
"10.07.2024","23:21:20 - 23:22:42","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","auhty⏎<META + C><META + TAB>"
"10.07.2024","23:22:42 - 23:24:14","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + V>Godo omrinng⏎<META + TAB><TAB>"
"10.07.2024","23:24:14 - 23:25:16","slack","tangytang (DM) - acegroup - Slack","no, I aws ubs ywtih hte issue form abnk<LEFT><LEFT><LEFT><LEFT>the <RIGHT><RIGHT><RIGHT><RIGHT>.⏎Cna I ersume  ehttow←←←work/⏎<TAB><META + TAB>"
"10.07.2024","23:25:20 - 23:25:22","slack","tangytang (DM) - acegroup - Slack","<META + TAB>"
"10.07.2024","23:25:22 - 23:25:25","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<META + TAB>"
"10.07.2024","23:25:25 - 23:26:13","slack","tangytang (DM) - acegroup - Slack","<META + TAB>"
"10.07.2024","23:26:13 - 23:26:15","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<TAB>"
"10.07.2024","23:26:15 - 23:26:58","slack","tangytang (DM) - acegroup - Slack","<META + TAB>"
"10.07.2024","23:26:58 - 23:30:51","slack","tangytang (DM) - acegroup - Slack","Oaky, thasnk⏎I iwl lclea←←←←lcean thei sseu copmleetly no thsi weke.<⏎>And st←←resume ←←←←←suem←←←←←←tsart rowkign agianb y←←rfom B←Next monady.⏎"
"10.07.2024","23:30:51 - 23:32:12","special:null","KYC renewal fixes review · Issue #3268 · Feefty/feefty","<GRAVE>"
"10.07.2024","23:32:12 - 23:34:09","special:null","Inbox - npopadic93@gmail.com - Gmail","<META + GRAVE>"
"10.07.2024","23:34:09 - 23:38:06","slack","Marc-Antoine Fonné (DM) - Feefty - Slack","<META + TAB><META + TAB>tI is  abi tcmoplxe.⏎I esud localtsoraeg, but as you know it s←is←←←←←ti will wrok no only←←←←←←←←←←←←←←←←no; t←←←'tow rk on oth rep←os ←←←←←←←←←← other browser/←←←←←←←←←←←←←←←←←←←←←←←←←←←ill owrk on nol ycurrent brwoser.<⏎>I ft heusre ligon no htoer edvi ce←, tehn iow tr←nt rowk.<⏎>Tos olev tsih, I thnik  wehavt eo us eruo daatbase, but creating a enw field for this efartru←←←←utre i snot avlulabe////⏎<TAB>"
